Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_modification
2000-01-03,12.967891304070019,13.104876530631817,12.59118366241455,12.59118366241455,132600,0.0,0.0,2024-04-05 12:14:21
2000-01-04,12.785244868820781,12.922230096976296,12.477029836860362,12.579768180847168,161341,0.0,0.0,2024-04-05 12:14:21
2000-01-05,12.465617735257506,12.648264373048017,12.465617735257506,12.511279106140137,219282,0.0,0.0,2024-04-05 12:14:21
2000-01-06,12.465616245852788,12.682508597325752,12.465616245852788,12.568354606628418,192227,0.0,0.0,2024-04-05 12:14:21
2000-01-07,12.785250503405006,13.219036480898064,12.69392774722761,12.899404525756836,261733,0.0,0.0,2024-04-05 12:14:21
2000-01-10,13.230445300993813,13.447337600922,13.036383101223576,13.093460083007812,246188,0.0,0.0,2024-04-05 12:14:21
2000-01-11,13.241865782506144,13.333188525134876,12.716757126740934,12.796664237976074,190342,0.0,0.0,2024-04-05 12:14:21
2000-01-12,12.793764963681499,13.002737053918622,12.735717030405075,12.828593254089355,220065,0.353687,0.0,2024-04-05 12:14:21
2000-01-13,12.816977293168334,13.234922409057617,12.816977293168334,13.234922409057617,185176,0.0,0.0,2024-04-05 12:14:21
2000-01-14,13.258138942312335,13.281358568564837,12.875023326405106,12.886631965637207,295600,0.0,0.0,2024-04-05 12:14:21
2000-01-17,13.049171923884739,13.07239038500131,12.828588912962472,12.851808547973633,257708,0.0,0.0,2024-04-05 12:14:21
2000-01-18,12.979510059919345,13.095605850219728,12.840194642001197,13.095605850219727,190963,0.0,0.0,2024-04-05 12:14:21
2000-01-19,12.886634434197815,13.130435860975025,12.886634434197815,12.956292152404785,203510,0.0,0.0,2024-04-05 12:14:21
2000-01-20,12.886643756519664,13.107226886062755,12.770547866821289,12.770547866821289,321822,0.0,0.0,2024-04-05 12:14:21
2000-01-21,12.770540419437749,12.863417781370382,12.596396686445416,12.700883865356445,445425,0.0,0.0,2024-04-05 12:14:21
2000-01-24,12.770547866821289,12.863425282917122,12.770547866821289,12.770547866821289,247191,0.0,0.0,2024-04-05 12:14:21
2000-01-25,12.816975434668,12.991119109879314,12.770536182163,12.886631965637207,312840,0.0,0.0,2024-04-05 12:14:21
2000-01-26,12.991126188556521,13.118830680847168,12.770543140647685,13.118830680847168,321865,0.0,0.0,2024-04-05 12:14:21
2000-01-27,13.002734675263309,13.095612055852055,12.724104881286621,12.724104881286621,1265517,0.0,0.0,2024-04-05 12:14:21
2000-01-28,12.770547866821289,12.875035106666004,12.735719569469865,12.770547866821289,229919,0.0,0.0,2024-04-05 12:14:21
2000-01-31,12.758931743938232,13.002732030392464,12.724102293091532,12.909855842590332,587914,0.0,0.0,2024-04-05 12:14:21
2000-02-01,12.816975434668,13.165262785090627,12.816975434668,12.886631965637207,178984,0.0,0.0,2024-04-05 12:14:21
2000-02-02,12.886632617879393,13.014338220943525,12.851804350631996,12.921462059020996,220324,0.0,0.0,2024-04-05 12:14:21
2000-02-03,12.770545320812934,12.909860830234342,12.724107208970793,12.828593254089355,191924,0.0,0.0,2024-04-05 12:14:21
2000-02-04,12.828590702514662,12.921468081620851,12.770542780783826,12.80537223815918,344563,0.0,0.0,2024-04-05 12:14:21
2000-02-07,12.770547866821289,12.875035106666004,12.75893921696763,12.770547866821289,247354,0.0,0.0,2024-04-05 12:14:21
2000-02-08,12.758931498530698,12.886635960828706,12.724102048353913,12.81697940826416,239690,0.0,0.0,2024-04-05 12:14:21
2000-02-09,12.85181030499186,12.85181030499186,12.538351058959961,12.538351058959961,352239,0.0,0.0,2024-04-05 12:14:21
2000-02-10,12.770536406618078,12.770536406618078,12.09718132019043,12.09718132019043,347502,0.0,0.0,2024-04-05 12:14:21
2000-02-11,12.306159372682924,12.538351058959961,12.097187324591491,12.538351058959961,197494,0.0,0.0,2024-04-05 12:14:21
2000-02-14,12.526738993116036,12.538347635144142,12.190060200834582,12.480300903320312,95361,0.0,0.0,2024-04-05 12:14:21
2000-02-15,12.3061583564395,12.364207447109813,12.120404787978464,12.190062522888184,230214,0.0,0.0,2024-04-05 12:14:21
2000-02-16,12.190065811870472,12.538353406495343,12.120408058166504,12.120408058166504,175693,0.0,0.0,2024-04-05 12:14:21
2000-02-17,12.097185661299193,12.306157680658195,11.957870199130133,12.073966026306152,189994,0.0,0.0,2024-04-05 12:14:21
2000-02-18,11.934654658223723,12.190064836168421,11.656023665709686,11.864996910095215,236185,0.0,0.0,2024-04-05 12:14:21
2000-02-21,11.864993092332034,11.911431184843835,11.319342277108492,11.563143730163574,138671,0.0,0.0,2024-04-05 12:14:21
2000-02-22,11.377391437689463,11.80694648193559,10.959447385216574,11.1451997756958,473117,0.0,0.0,2024-04-05 12:14:21
2000-02-23,11.597973518468281,11.934651166373285,11.412219969105148,11.62119197845459,245819,0.0,0.0,2024-04-05 12:14:21
2000-02-24,11.748898160026481,11.772116621085912,10.913007736206055,10.913007736206055,333822,0.0,0.0,2024-04-05 12:14:21
