Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_modification
1993-10-18,4.133861541748047,4.133861541748047,4.124314568395009,4.133861541748047,16151431,0.0,0.0,2024-04-05 12:14:15
1993-10-19,4.076578629379247,4.095672572786732,4.019296431158805,4.028843402862549,8760516,0.0,0.0,2024-04-05 12:14:15
1993-10-20,4.028842397136257,4.076577611736739,4.009748458495222,4.057483673095703,6174815,0.0,0.0,2024-04-05 12:14:15
1993-10-21,4.047937790165177,4.124314308166504,4.047937790165177,4.124314308166504,8263391,0.0,0.0,2024-04-05 12:14:15
1993-10-22,4.133861607099573,4.238878683641229,4.124314633595609,4.219784736633301,10181091,0.0,0.0,2024-04-05 12:14:15
1993-10-25,4.210236597979539,4.248424481427199,4.181595685393795,4.229330539703369,4038109,0.0,0.0,2024-04-05 12:14:15
1993-10-26,4.219784349931686,4.29616049896233,4.219784349931686,4.257972240447998,4079493,0.0,0.0,2024-04-05 12:14:15
1993-10-27,4.229331710137265,4.238878683641229,4.210237763129337,4.219784736633301,2887842,0.0,0.0,2024-04-05 12:14:15
1993-10-28,4.2102370262146,4.2388779417134925,4.191142714550682,4.2102370262146,2431763,0.0,0.0,2024-04-05 12:14:15
1993-10-29,4.200690054381635,4.219783998047564,4.181596110715707,4.2102370262146,3924400,0.0,0.0,2024-04-05 12:14:15
1993-11-01,4.2102370262146,4.2102370262146,4.2102370262146,4.2102370262146,0,0.0,0.0,2024-04-05 12:14:15
1993-11-02,4.152955554107501,4.248425657145193,4.152955554107501,4.219784736633301,4851433,0.0,0.0,2024-04-05 12:14:15
1993-11-03,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-04,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-05,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-08,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-09,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-10,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-11,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-12,4.219784736633301,4.219784736633301,4.219784736633301,4.219784736633301,0,0.0,0.0,2024-04-05 12:14:15
1993-11-15,4.133860578664972,4.191142405438006,4.133860578664972,4.181595802307129,356800,0.0,0.0,2024-04-05 12:14:15
1993-11-16,4.2006903720401745,4.353442668914795,4.2006903720401745,4.353442668914795,17007,0.0,0.0,2024-04-05 12:14:15
1993-11-17,4.267519519373382,4.324801722317658,4.267519519373382,4.286613464355469,5480,0.0,0.0,2024-04-05 12:14:15
1993-11-18,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-19,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-22,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-23,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-24,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-25,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-26,4.286613464355469,4.286613464355469,4.286613464355469,4.286613464355469,0,0.0,0.0,2024-04-05 12:14:15
1993-11-29,4.076578676629661,4.095672620258459,4.0288434495596785,4.047937393188477,85662,0.0,0.0,2024-04-05 12:14:15
1993-11-30,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-01,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-02,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-03,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-06,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-07,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-08,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-09,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-10,4.047937393188477,4.047937393188477,4.047937393188477,4.047937393188477,0,0.0,0.0,2024-04-05 12:14:15
1993-12-13,4.219784305066921,4.248425222649645,4.191143019486181,4.23887825012207,241264,0.0,0.0,2024-04-05 12:14:15
1993-12-14,4.296160892663066,4.3152548396709935,4.210237763129337,4.219784736633301,5945,0.0,0.0,2024-04-05 12:14:15
1993-12-15,4.191142645193648,4.210236956541584,4.047937334073034,4.076578617095947,4538,0.0,0.0,2024-04-05 12:14:15
1993-12-16,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-17,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-20,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-21,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-22,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-23,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-24,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-27,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-28,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-29,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-30,4.076578617095947,4.076578617095947,4.076578617095947,4.076578617095947,0,0.0,0.0,2024-04-05 12:14:15
1993-12-31,4.124313607536133,4.181595802307129,4.1147662684093325,4.181595802307129,103304,0.0,0.0,2024-04-05 12:14:15
1994-01-03,4.181595802307129,4.181595802307129,4.181595802307129,4.181595802307129,0,0.0,0.0,2024-04-05 12:14:15
1994-01-04,4.181595802307129,4.181595802307129,4.181595802307129,4.181595802307129,0,0.0,0.0,2024-04-05 12:14:15
1994-01-05,4.181595802307129,4.181595802307129,4.181595802307129,4.181595802307129,0,0.0,0.0,2024-04-05 12:14:15
1994-01-06,4.181595802307129,4.181595802307129,4.181595802307129,4.181595802307129,0,0.0,0.0,2024-04-05 12:14:15
1994-01-07,4.181595802307129,4.181595802307129,4.181595802307129,4.181595802307129,0,0.0,0.0,2024-04-05 12:14:15
1994-01-10,4.181595802307129,4.181595802307129,4.181595802307129,4.181595802307129,0,0.0,0.0,2024-04-05 12:14:15
