Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_modification
2000-01-03,23.244018777093544,24.08075463588858,23.14558081053966,23.74852180480957,1163036,0.0,0.0,2024-04-05 12:14:22
2000-01-04,23.57625201608705,23.982313296768893,22.948699691714445,23.3055419921875,1239792,0.0,0.0,2024-04-05 12:14:22
2000-01-05,23.133277077254487,23.29324160277358,22.677994871995537,23.022533416748047,1275800,0.0,0.0,2024-04-05 12:14:22
2000-01-06,23.37937544540634,23.37937544540634,22.33345601758553,22.92409324645996,735768,0.0,0.0,2024-04-05 12:14:22
2000-01-07,22.148879567767388,23.256323546155755,22.148879567767388,22.59185791015625,933268,0.0,0.0,2024-04-05 12:14:22
2000-01-10,22.333455815034753,23.05944618966896,22.333455815034753,23.01022720336914,502636,0.0,0.0,2024-04-05 12:14:22
2000-01-11,22.591855243220923,22.8871728515625,21.53363037109375,21.53363037109375,1041704,0.0,0.0,2024-04-05 12:14:22
2000-01-12,21.041438856901188,22.59186141844333,21.041438856901188,22.03813934326172,1083796,0.0,0.0,2024-04-05 12:14:22
2000-01-13,21.915093899457336,23.37938067490443,21.915093899457336,22.727218627929688,1244956,0.0,0.0,2024-04-05 12:14:22
2000-01-14,22.40728759765625,22.874873630005045,21.853565517426695,22.40728759765625,1127264,0.0,0.0,2024-04-05 12:14:22
2000-01-17,22.11196178268641,22.394975585937498,21.435190542452037,21.53363037109375,814920,0.0,0.0,2024-04-05 12:14:22
2000-01-18,21.349062227067492,21.619770421576895,20.672290802001953,20.672290802001953,1639272,0.0,0.0,2024-04-05 12:14:22
2000-01-19,20.450798621801283,20.979911125407497,20.30313979878145,20.918386459350586,1229784,0.0,0.0,2024-04-05 12:14:22
2000-01-20,21.04143524169922,21.213703551124073,20.672287255002743,21.04143524169922,1368400,0.0,0.0,2024-04-05 12:14:22
2000-01-21,20.56155182659834,20.992224649844754,20.204707503643462,20.327756881713867,985444,0.0,0.0,2024-04-05 12:14:22
2000-01-24,20.155481009585912,20.906080810189607,19.99551650205273,20.05704116821289,1065928,0.0,0.0,2024-04-05 12:14:22
2000-01-25,19.663281214890066,20.241612628766685,19.207999117905644,19.318742752075195,1496892,0.0,0.0,2024-04-05 12:14:22
2000-01-26,19.084953660716042,19.761725040492014,18.76502462106109,19.048038482666016,1148452,0.0,0.0,2024-04-05 12:14:22
2000-01-27,19.318750536441804,19.86016699789434,19.22031066774562,19.687898635864258,907844,0.0,0.0,2024-04-05 12:14:22
2000-01-28,19.933993377685546,20.044737034305776,18.30974244094648,18.457401275634766,2233584,0.0,0.0,2024-04-05 12:14:22
2000-01-31,18.580449558126514,18.703498892948545,17.632970055513653,17.842153549194336,2287544,0.0,0.0,2024-04-05 12:14:22
2000-02-01,18.088255951472075,18.51892871222141,17.965206591257978,18.112865447998047,2093684,0.0,0.0,2024-04-05 12:14:22
2000-02-02,18.45740205076886,19.109563965412832,18.248218536376953,18.248218536376953,2043500,0.0,0.0,2024-04-05 12:14:22
2000-02-03,18.703501063172084,18.88807508682181,18.49431754521921,18.80194091796875,1302740,0.0,0.0,2024-04-05 12:14:22
2000-02-04,18.949602271328004,18.949602271328004,18.482014307297852,18.67889404296875,716976,0.0,0.0,2024-04-05 12:14:22
2000-02-07,18.826550200752898,18.900380560416917,18.34665849568889,18.43279266357422,1102500,0.0,0.0,2024-04-05 12:14:22
2000-02-08,18.568144487072253,18.691193825959633,18.088252816445028,18.174386978149414,1335660,0.0,0.0,2024-04-05 12:14:22
2000-02-09,18.21130245753697,18.248217635332548,16.870065392441134,17.22690773010254,3840928,0.0,0.0,2024-04-05 12:14:22
2000-02-10,17.608361567989146,18.54353543940427,17.31304202102862,18.457401275634766,2976904,0.0,0.0,2024-04-05 12:14:22
2000-02-11,19.048035963054897,19.195694778139227,18.272824836882535,18.580448150634766,1605476,0.0,0.0,2024-04-05 12:14:22
2000-02-14,18.580446085512847,18.678885910489214,17.97750520860576,18.531227111816406,532680,0.0,0.0,2024-04-05 12:14:22
2000-02-15,18.34666101168596,18.58045405337685,17.251520540267475,17.534534454345703,1512804,0.0,0.0,2024-04-05 12:14:22
2000-02-16,17.82984898430645,18.38357102577664,17.42378765596215,17.59605598449707,1175256,0.0,0.0,2024-04-05 12:14:22
2000-02-17,17.47300664194814,18.125168532974264,17.448397148955145,17.59605598449707,1259788,0.0,0.0,2024-04-05 12:14:22
2000-02-18,17.473006047885796,17.485311732755896,15.947195003188483,16.673185348510742,3533132,0.0,0.0,2024-04-05 12:14:22
2000-02-21,16.783931085807183,16.857761449026352,16.082550145561598,16.26712417602539,899936,0.0,0.0,2024-04-05 12:14:22
2000-02-22,16.52552423711155,16.980806350708008,16.230204739244705,16.980806350708008,2268220,0.0,0.0,2024-04-05 12:14:22
2000-02-23,17.226912604437935,17.842159483167862,16.611665725708008,16.611665725708008,1875380,0.0,0.0,2024-04-05 12:14:22
2000-02-24,17.189993929431676,17.411483136365153,16.993116094722875,17.214603424072266,1190336,0.0,0.0,2024-04-05 12:14:22
2000-02-25,17.583750067763944,17.583750067763944,16.993114733370437,17.22690773010254,789928,0.0,0.0,2024-04-05 12:14:22
2000-02-28,17.202296195291606,17.546834684509133,16.91928236923493,17.04233169555664,1114080,0.0,0.0,2024-04-05 12:14:22
2000-02-29,16.919286523310785,17.903681375576138,16.919286523310785,17.78063201904297,1772232,0.0,0.0,2024-04-05 12:14:22
2000-03-01,17.940589022029386,17.965198507481862,16.870060445387896,17.829843521118164,1629964,0.0,0.0,2024-04-05 12:14:22
2000-03-02,17.349951983253032,17.829843521118164,17.140768540531905,17.829843521118164,1489728,0.0,0.0,2024-04-05 12:14:22
2000-03-03,17.017722191682008,17.337649313302638,16.980807018299398,17.17768669128418,974028,0.0,0.0,2024-04-05 12:14:22
2000-03-06,16.93159410820598,17.202302347411337,16.02102764122603,16.36556625366211,1681688,0.0,0.0,2024-04-05 12:14:22
2000-03-07,16.19329331932769,16.476305289198876,16.119462966918945,16.119462966918945,1358208,0.0,0.0,2024-04-05 12:14:22
2000-03-08,15.996416253189789,16.094856113341635,15.196595440530299,15.430389404296875,2324948,0.0,0.0,2024-04-05 12:14:22
2000-03-09,15.381170272827148,15.590353813020744,15.012022186279296,15.381170272827148,1892868,0.0,0.0,2024-04-05 12:14:22
2000-03-10,15.31964238424101,15.442691720660617,15.024323789075568,15.122763633728027,1087220,0.0,0.0,2024-04-05 12:14:22
2000-03-13,15.122763633728027,15.122763633728027,15.122763633728027,15.122763633728027,0,0.0,0.0,2024-04-05 12:14:22
2000-03-14,14.827447967701723,16.156381439078974,14.765923287337815,16.107160568237305,2570840,0.0,0.0,2024-04-05 12:14:22
2000-03-15,15.750317018423507,16.808542194132478,15.738012271011273,16.48861312866211,1455008,0.0,0.0,2024-04-05 12:14:22
2000-03-16,16.673185946041738,17.546837030779354,16.61166127465413,17.46070098876953,2002468,0.0,0.0,2024-04-05 12:14:22
2000-03-17,17.349958590607145,17.54683830437108,16.13177075974709,16.48861312866211,3994072,0.0,0.0,2024-04-05 12:14:22
2000-03-20,16.267123920073708,16.57474729933979,16.267123920073708,16.48861312866211,1800552,0.0,0.0,2024-04-05 12:14:22
2000-03-21,16.304037737395912,16.820844595819217,16.304037737395912,16.500917434692383,1237052,0.0,0.0,2024-04-05 12:14:22
2000-03-22,16.611665725708008,16.882373976832284,16.304042286343044,16.611665725708008,1702680,0.0,0.0,2024-04-05 12:14:22
2000-03-23,16.24251442524924,16.57474729933979,15.934891045983157,16.48861312866211,1491804,0.0,0.0,2024-04-05 12:14:22
2000-03-24,16.980804857439153,16.980804857439153,15.799530725018693,16.131765365600586,1752692,0.0,0.0,2024-04-05 12:14:22
2000-03-27,16.15637498444602,16.599351379542124,16.15637498444602,16.451692581176758,687556,0.0,0.0,2024-04-05 12:14:22
2000-03-28,16.59935821494132,17.09155566389536,16.52552972414877,16.79623794555664,1479536,0.0,0.0,2024-04-05 12:14:22
2000-03-29,17.017728151770562,17.042337650116675,16.316347122192383,16.316347122192383,2807156,0.0,0.0,2024-04-05 12:14:22
2000-03-30,16.19329846994695,16.61166559311001,16.05794340667301,16.56244659423828,2100388,0.0,0.0,2024-04-05 12:14:22
2000-03-31,16.734711150551554,16.759320644373798,16.3901726042881,16.427087783813477,1556272,0.0,0.0,2024-04-05 12:14:22
2000-04-03,16.67318835241869,17.731413604048704,16.439395318436922,17.657583236694336,2137064,0.0,0.0,2024-04-05 12:14:22
2000-04-04,17.9652037957702,18.580450501104796,17.78062978416982,18.2728271484375,3011956,0.0,0.0,2024-04-05 12:14:22
2000-04-05,18.27282622107144,18.27282622107144,17.116163224777896,17.842153549194336,1548932,0.0,0.0,2024-04-05 12:14:22
2000-04-06,18.272827402119542,18.272827402119542,17.288432659917817,17.46070098876953,1439164,0.0,0.0,2024-04-05 12:14:22
2000-04-07,17.817545488053902,17.817545488053902,17.09155322777444,17.239213943481445,1162696,0.0,0.0,2024-04-05 12:14:22
2000-04-10,17.694495930039928,17.694495930039928,17.2884327219089,17.325347900390625,760608,0.0,0.0,2024-04-05 12:14:22
2000-04-11,17.473004194941833,17.5837478366932,16.61165891772639,16.857757568359375,1254916,0.0,0.0,2024-04-05 12:14:22
2000-04-12,17.226908292701776,17.32534814417687,16.759320406383072,17.103858947753906,1436572,0.0,0.0,2024-04-05 12:14:22
2000-04-13,17.09155292901287,17.952898326855383,16.993114957040895,17.59605598449707,1767080,0.0,0.0,2024-04-05 12:14:22
2000-04-14,18.026728142023988,18.61736534403712,17.583749771118164,17.583749771118164,2238552,0.0,0.0,2024-04-05 12:14:22
2000-04-17,17.09155475330677,18.248219823275555,16.796237050701723,18.051340103149414,1123840,0.0,0.0,2024-04-05 12:14:22
2000-04-18,18.112864999322632,18.334354217738323,17.620667570658515,17.965206146240234,785316,0.0,0.0,2024-04-05 12:14:22
2000-04-19,17.97750910104009,18.38357041591357,17.854459762573242,17.854459762573242,1024616,0.0,0.0,2024-04-05 12:14:22
2000-04-20,17.842153549194336,18.29743571251908,17.817544057746698,17.842153549194336,811192,0.0,0.0,2024-04-05 12:14:22
2000-04-21,17.842153549194336,17.842153549194336,17.842153549194336,17.842153549194336,0,0.0,0.0,2024-04-05 12:14:22
2000-04-24,17.842153549194336,17.842153549194336,17.842153549194336,17.842153549194336,0,0.0,0.0,2024-04-05 12:14:22
2000-04-25,18.334350280589415,19.011121599671572,18.100557303212728,18.961902618408203,1189612,0.0,0.0,2024-04-05 12:14:22
2000-04-26,19.023428999121148,19.31874666849772,18.44509559041743,18.457401275634766,2308236,0.0,0.0,2024-04-05 12:14:22
2000-04-27,18.457399918729028,18.641973917916317,18.198995568833293,18.3343505859375,1208376,0.0,0.0,2024-04-05 12:14:22
2000-04-28,18.703504357141448,18.826553727912117,18.3589657434667,18.469711303710938,662796,0.0,0.0,2024-04-05 12:14:22
2000-05-01,18.469711303710938,18.469711303710938,18.469711303710938,18.469711303710938,0,0.0,0.0,2024-04-05 12:14:22
2000-05-02,18.826551467751372,18.88807614575056,18.28513505239219,18.37126922607422,568368,0.0,0.0,2024-04-05 12:14:22
2000-05-03,18.62967091364702,19.072649326456414,18.53123293531967,18.71580696105957,660364,0.0,0.0,2024-04-05 12:14:22
2000-05-04,19.36796168712112,20.10625758692371,19.220302882677316,19.72480583190918,4265400,0.0,0.0,2024-04-05 12:14:22
2000-05-05,19.68789317125192,20.118565834373054,19.429488822345714,20.05704116821289,1260352,0.0,0.0,2024-04-05 12:14:22
2000-05-08,20.05704630875006,20.278535539210168,19.601764037994677,20.180095672607422,804220,0.0,0.0,2024-04-05 12:14:22
2000-05-09,20.180095672607422,20.180095672607422,20.180095672607422,20.180095672607422,0,0.0,0.0,2024-04-05 12:14:22
2000-05-10,20.04473945425191,20.2662286718161,19.13417496575757,19.3310546875,1158844,0.0,0.0,2024-04-05 12:14:22
2000-05-11,19.183389131290433,20.303138746526272,19.134170152029306,20.167783737182617,1141288,0.0,0.0,2024-04-05 12:14:22
2000-05-12,19.847859533086616,20.4877157454146,19.847859533086616,20.192398071289062,641996,0.0,0.0,2024-04-05 12:14:22
2000-05-15,20.18009238587384,20.42619107350645,19.81094435442493,20.192398071289062,737048,0.0,0.0,2024-04-05 12:14:22
2000-05-16,20.536935663530354,20.770730553937423,20.069349637884347,20.487716674804688,1016596,0.0,0.0,2024-04-05 12:14:22
2000-05-17,20.327755633955174,20.61076956166204,20.106266391507003,20.389280319213867,634636,0.0,0.0,2024-04-05 12:14:22
2000-05-18,20.30314099214001,20.549239670832616,20.204701145146185,20.266225814819336,379964,0.0,0.0,2024-04-05 12:14:22
2000-05-19,20.21700399716778,20.21700399716778,19.491011870205288,19.700197219848633,975348,0.0,0.0,2024-04-05 12:14:22
2000-05-22,19.71250439402764,20.340056795027998,19.26952788530736,20.007823944091797,1013876,0.0,0.0,2024-04-05 12:14:22
2000-05-23,20.007820823913967,20.38927260158227,19.84785632727334,19.933990478515625,816420,0.0,0.0,2024-04-05 12:14:22
2000-05-24,19.72480986244199,19.921687682735538,19.048038482666016,19.048038482666016,1651468,0.0,0.0,2024-04-05 12:14:22
2000-05-25,19.318745358701303,19.49101367456065,18.346656375125022,18.654279708862305,1257064,0.0,0.0,2024-04-05 12:14:22
2000-05-26,18.605059962995764,18.875768137377968,18.24821762552612,18.40818214416504,946224,0.0,0.0,2024-04-05 12:14:22
2000-05-29,18.814244992173485,18.814244992173485,17.98981471707233,18.12516975402832,624268,0.0,0.0,2024-04-05 12:14:22
2000-05-30,18.322046946821416,18.555841831772934,17.7437153936618,17.92828941345215,1529632,0.0,0.0,2024-04-05 12:14:22
2000-05-31,17.928286214549107,18.3958740234375,17.78062740058006,18.3958740234375,1268960,0.0,0.0,2024-04-05 12:14:22
2000-06-01,18.432791895940806,18.88807408801793,18.432791895940806,18.64197540283203,501204,0.0,0.0,2024-04-05 12:14:22
2000-06-02,18.703503976460375,19.183395761664762,18.617369794190914,18.826553344726562,946868,0.0,0.0,2024-04-05 12:14:22
2000-06-05,18.728108534617434,18.924988222945423,18.531230723873303,18.61736488342285,570760,0.0,0.0,2024-04-05 12:14:22
2000-06-06,18.78963411389979,19.146478331604765,18.715805635383692,19.048038482666016,712852,0.0,0.0,2024-04-05 12:14:22
2000-06-07,19.011124895764635,19.07264957180271,18.666586334434605,18.949600219726562,508628,0.0,0.0,2024-04-05 12:14:22
2000-06-08,19.07265146666801,19.23261601577628,18.48201414250595,18.62967300415039,824420,0.0,0.0,2024-04-05 12:14:22
2000-06-09,18.986514549441267,18.986514549441267,18.235912784402867,18.38357162475586,893204,0.0,0.0,2024-04-05 12:14:22
2000-06-12,18.38357162475586,18.38357162475586,18.38357162475586,18.38357162475586,0,0.0,0.0,2024-04-05 12:14:22
2000-06-13,18.45739978854939,18.801938293452405,18.149776458740234,18.149776458740234,1669248,0.0,0.0,2024-04-05 12:14:22
2000-06-14,18.211304612314127,18.629671669941736,17.915986910175132,18.506622314453125,1131216,0.0,0.0,2024-04-05 12:14:22
2000-06-15,18.457405839604977,18.641979898001026,17.85446466654498,18.063648223876953,1026664,0.0,0.0,2024-04-05 12:14:22
2000-06-16,18.371266064445834,18.371266064445834,17.719104214372305,17.842153549194336,1084044,0.0,0.0,2024-04-05 12:14:22
